Address,Avg Time Between Received Transactions (mins),Time Span of Transactions (mins),Unique Senders to Receiver,Min Value Received,Max Value Received,Avg Value Received,Total Transactions,Total Cryptocurrency Received,Remaining Cryptocurrency Balance
0xfdaac12a3e7205c5fa007d96d9a5bce625b5fd52,0.00,0.00,1,0.040343752604757824,0.040343752604757824,0.040343752604757824,1,0.040343752604757824,0.040343752604757824
0x72fddc41ca177551ce5949c75a92b945efa04141,4331.75,17327.00,1,0.056897560155155985,0.544127505749373630,0.323604341806117635,5,1.618021709030588173,1.618021709030588173
0x61929b75817a18a2fbc3facda78ae8c8d7834ecf,0.00,0.00,1,0.076593118486714129,0.076593118486714129,0.076593118486714129,1,0.076593118486714129,0.076593118486714129
0x2147d1156c28e7c6268e887c5fdc2360ca078fbd,2032.45,16259.60,1,0.020611187801038475,3.763731352593918444,0.825611769738407109,9,7.430505927645664421,7.430505927645664421
0x87b3f3c934a13c779e100a5d6e6d7ef577e86671,2699.67,16198.00,1,0.044827583521541946,0.234261112063453236,0.112262199399437115,7,0.785835395796059766,0.785835395796059766
0x73d1ecca90a16f27691c63ecad7d5119f0bc743a,3121.27,9363.80,1,0.049406491586464783,0.218505238327765194,0.103800889203653393,4,0.415203556814613572,0.415203556814613572
0x31766fd56f4e8b83f67332fe12f8b27bb0ef3888,4844.13,14532.40,1,0.028871831229380505,0.139362495816352711,0.075509276956143054,4,0.302037107824572215,0.302037107824572215
0x3bef77233e52d23969958587127d99ec2367c2bd,1898.23,13287.60,1,0.024779348757984022,0.142857530300535385,0.078089632392309566,8,0.624717059138476527,0.624717059138476527
0xef3d8e994dac0f6133ebff57d28234e2a87746af,0.00,0.00,1,0.075421218050910621,0.075421218050910621,0.075421218050910621,1,0.075421218050910621,0.075421218050910621
0xb73b4941c872d75c61e9986aef51f8def14c6c63,0.00,0.00,1,0.144102896645467105,0.144102896645467105,0.144102896645467105,1,0.144102896645467105,0.144102896645467105
0x3f06b01d63612493fe4c5cacbf13a9857a9930cd,0.00,0.00,1,0.041551335624777225,0.041551335624777225,0.041551335624777225,1,0.041551335624777225,0.041551335624777225
0x56c0507e22f214682a2beb7e4f959155d802c525,3835.50,15342.00,1,0.035640877386508375,0.243037389735199366,0.100014717947633947,5,0.500073589738169733,0.500073589738169733
0x30517ccabc9f7e02a8821726f66a57193eed23c7,0.00,0.00,1,0.117120721821478688,0.117120721821478688,0.117120721821478688,1,0.117120721821478688,0.117120721821478688
0x381a6dca782a1e4cd0d3e9a6385ae513c6525b6c,2157.40,15101.80,1,0.023250101406144440,0.077783994440546733,0.048821433629990363,8,0.390571469039922903,0.390571469039922903
0x760343f9b08eee749d35b7a4dc83c4f8360d0115,7772.40,7772.40,1,0.038699222300501032,2.221874572807201798,1.130286897553851366,2,2.260573795107702733,2.260573795107702733
0x1f1f5d762dd1cf3d52e60718ea3a990e102aa24b,6828.20,6828.20,1,0.055636282974673941,0.058569842953243377,0.057103062963958659,2,0.114206125927917318,0.114206125927917318
0x2f04fff1bd3846c3d2c86fed5b77fae269e2b9a2,0.00,0.00,1,0.109951789233611014,0.109951789233611014,0.109951789233611014,1,0.109951789233611014,0.109951789233611014
0xf39d15cb3910d5e33fb1a2e42d4a2da153ba076b,2552.40,15314.40,1,0.049751448396932504,0.824631781285336651,0.213232504910457477,7,1.492627534373202280,1.492627534373202280
0x976868c1de3b3ef448ec5e20e6a8470508b9467d,2628.67,15772.00,1,0.021717580894073742,1.163079077131044636,0.262865536563163971,7,1.840058755942147961,1.840058755942147961
0xee2662a6fb93e12a11e3030924734f7816b6a3b3,0.00,0.00,1,0.834612694846384673,0.834612694846384673,0.834612694846384673,1,0.834612694846384673,0.834612694846384673
0xd10f191f265352ea9f0cb29da7c86aeaa8eb3028,0.00,0.00,1,0.253911512106546111,0.253911512106546111,0.253911512106546111,1,0.253911512106546111,0.253911512106546111
0xfacaa8ca04d6c30768ea2637e1fce920a0f42ebd,0.00,0.00,1,0.278203378507446419,0.278203378507446419,0.278203378507446419,1,0.278203378507446419,0.278203378507446419
0xbd20bf061b02c28e5967b5a55b374d30d503b1b3,0.00,0.00,1,0.134430666760415429,0.134430666760415429,0.134430666760415429,1,0.134430666760415429,0.134430666760415429
0xb4b2c32002fae1261308823e8c311193eaee626b,0.00,0.00,1,0.496119498903050238,0.496119498903050238,0.496119498903050238,1,0.496119498903050238,0.496119498903050238
0x1704b95f24391e005d4540289826220632dc493f,0.00,0.00,1,2.285636364749229710,2.285636364749229710,2.285636364749229710,1,2.285636364749229710,2.285636364749229710
0x6e94a05021d369ff5de639dca57a7d33d1d7e446,3600.95,14403.80,1,0.026566971091464837,4.141838337816112769,0.922012173901192611,5,4.610060869505963055,4.610060869505963055
0x71ac96c8c43110e68fb2155a9a0b76e549fe11e1,13652.40,13652.40,1,0.038632295345358302,0.117013895941183485,0.077823095643270890,2,0.155646191286541780,0.155646191286541780
0x89441e2799e30c716bea97d60c803bf3deb01197,0.00,0.00,1,0.094866681460875221,0.094866681460875221,0.094866681460875221,1,0.094866681460875221,0.094866681460875221
0xac10c4b7724d5648438f55d4b32f46e08b2f3fd8,0.00,0.00,1,0.071905691167633526,0.071905691167633526,0.071905691167633526,1,0.071905691167633526,0.071905691167633526
0x06a8a27b025f4a6a9cf7f3c777d4ad7e9466b2e7,0.00,0.00,1,0.166487060221552130,0.166487060221552130,0.166487060221552130,1,0.166487060221552130,0.166487060221552130
0xde41501a3da3e3b086fd7ef6242af17013cd2cfd,11551.60,11551.60,1,0.049187057170254782,0.049643717269696686,0.049415387219975737,2,0.098830774439951474,0.098830774439951474
0xcc7244296cfef1728118ef36dc9ecc2ecc784a73,0.00,0.00,1,0.064218901140963860,0.064218901140963860,0.064218901140963860,1,0.064218901140963860,0.064218901140963860
0x801c3cf25d7c06204d7c24357f2b6a49b66f1003,1795.63,12569.40,1,0.044881264165346713,0.855162102188596451,0.258765715436028942,8,2.070125723488231539,2.070125723488231539
0x2c21d49797571bc943ed26a9a9f41be1d68c7f29,0.00,0.00,1,0.147120849194880055,0.147120849194880055,0.147120849194880055,1,0.147120849194880055,0.147120849194880055
0x6a959570be789309b2f92c6cdc5a59c2c4b91083,4170.70,8341.40,1,0.024438556957724924,0.173082370030865157,0.088064590967003045,3,0.264193772901009150,0.264193772901009150
0xaabc21311f473d75ffe5118cbc10901b5b6919f7,0.00,0.00,1,0.048212952239848159,0.048212952239848159,0.048212952239848159,1,0.048212952239848159,0.048212952239848159
0x217563965732e6eaedab0a8c3b421f1685167b49,13844.80,13844.80,1,0.059872024361170409,0.066354468476823344,0.063113246418996877,2,0.126226492837993753,0.126226492837993753
0x516ecbc47f81a03c6b487ae4ecbc0e6b102106a9,11393.60,11393.60,1,0.026525782707476617,0.252857009854388692,0.139691396280932661,2,0.279382792561865323,0.279382792561865323
0x58cb0d9d6fa1ebd9b4076a59e7d0471322f7bbb3,1328.48,13284.80,1,0.032745525028569769,0.715332164292025396,0.190903080892077276,11,2.099933889812850119,2.099933889812850119
0x70cc3de72b4b51b92843ae13fb9583306204afa8,0.00,0.00,1,0.059543767067234021,0.059543767067234021,0.059543767067234021,1,0.059543767067234021,0.059543767067234021
0xb364e75b1189dcbbf7f0c856456c1ba8e4d6481b,1233.40,13567.40,1,0.018699551647580869,0.158879970024816325,0.067818723372015027,12,0.813824680464180328,0.813824680464180328
0xf4d1645dd1a8a44a3dd197cba2626161b01163c5,906.95,13604.20,1,0.021876286971212768,0.148535648875949083,0.070080994749377401,16,1.121295915990038417,1.121295915990038417
0x6507bf12289e4f5b0c1040071e8cdc9794a53f9e,5601.80,5601.80,1,0.076060315298659906,0.213420821828920776,0.144740568563790334,2,0.289481137127580668,0.289481137127580668
0x0038598ecb3b308ebc6c6e2c635bacaa3c5298a3,1638.80,13110.40,1,0.041920603875587735,0.137921059697928727,0.089319329388781676,9,0.803873964499035032,0.803873964499035032
0x114e2a54d538430b91e6072c36259f4ac2aee56e,0.00,0.00,1,0.183582553489704620,0.183582553489704620,0.183582553489704620,1,0.183582553489704620,0.183582553489704620
0x01485ef10715f5b96beffa5552b0642e32c9aef6,4192.80,4192.80,1,0.050047756844839635,0.078513891501469188,0.064280824173154408,2,0.128561648346308816,0.128561648346308816
0x53dd4522b0d53596b2733c622a4ae22f7de8e621,0.00,0.00,1,0.191797598891127630,0.191797598891127630,0.191797598891127630,1,0.191797598891127630,0.191797598891127630
0x18aa0c0308ca0b4eb4e2f5718da4e948950ee7e9,4549.80,4549.80,1,0.035794709517144377,0.067380287821792437,0.051587498669468407,2,0.103174997338936814,0.103174997338936814
0x5e88f6863c00fb3b83f086fed635f662918d1460,4313.93,12941.80,1,0.055972741600307838,0.130168668965903539,0.088867857994516866,4,0.355471431978067465,0.355471431978067465
0xfe647d1cbe1ae42bf919ce2805dbecf8809516ef,9268.00,9268.00,1,0.034434706371621410,0.046572034786907510,0.040503370579264460,2,0.081006741158528919,0.081006741158528919
0x9a7e7428b61048947f37a68d32cdd9b8486e7550,2534.64,12673.20,1,0.047666381434074936,0.699730419287624361,0.181289061288867320,6,1.087734367733203866,1.087734367733203866
0x9a55e599feeef2dd1498bcce49289e5d4c2ee50f,0.00,0.00,1,0.257451022528080053,0.257451022528080053,0.257451022528080053,1,0.257451022528080053,0.257451022528080053
0x087b027b0573d4f01345ef8d081e0e7d3b378d14,1077.15,11848.60,1,0.025291547167318587,0.171968060110413545,0.082825659511570782,12,0.993907914138849380,0.993907914138849380
0x1e6483b4ef62a6c4bbfab0e626b18e2867d6746a,0.00,0.00,1,0.129166320908203403,0.129166320908203403,0.129166320908203403,1,0.129166320908203403,0.129166320908203403
0xd2b351f5cbace61884cba38668a64df086864163,0.00,0.00,1,0.141774182589997910,0.141774182589997910,0.141774182589997910,1,0.141774182589997910,0.141774182589997910
0x019845681203bf9cc24276e995887edf74612f98,0.00,0.00,1,1.540685378618497525,1.540685378618497525,1.540685378618497525,1,1.540685378618497525,1.540685378618497525
0xd33a7005d597ff37306769a97d896fe3bf9e3e41,0.00,0.00,1,0.037762794627564003,0.037762794627564003,0.037762794627564003,1,0.037762794627564003,0.037762794627564003
0xf4c9b03e85500b3f510eb18c6a7fb2ae56cc4c46,0.00,0.00,1,0.081075603980723554,0.081075603980723554,0.081075603980723554,1,0.081075603980723554,0.081075603980723554
0xeab16345065eb50285fd57aa9c06aed33b478400,0.00,0.00,1,0.120545842739121223,0.120545842739121223,0.120545842739121223,1,0.120545842739121223,0.120545842739121223
0xefb8856162d116dbf556f9a06527c878bf5afe17,2423.40,2423.40,1,0.119593410267343409,0.212187104104857693,0.165890257186100565,2,0.331780514372201130,0.331780514372201130
0xbe691ba3c196b8179ed6c607785b81c751759386,7660.20,7660.20,1,0.059508705368112355,0.091161159521400303,0.075334932444756336,2,0.150669864889512672,0.150669864889512672
0x8f2e19ae9a610854bf2cc588639e230e0599683f,2554.30,10217.20,1,0.019272360049602127,0.179621375899920138,0.109016439104806545,5,0.545082195524032698,0.545082195524032698
0x3f84008dc4f8f4fb704d887d7c4f6fe057545ac3,0.00,0.00,1,0.185083229986058695,0.185083229986058695,0.185083229986058695,1,0.185083229986058695,0.185083229986058695
0x99e49c6c91640c1b217ae6006fcd8898122b4bfb,1637.17,9823.00,1,0.034317442605821681,0.144619856994964630,0.076242118999589964,7,0.533694832997129720,0.533694832997129720
0x11a8961fbd55e67fe4ab99c7ca47616dcf3d0010,0.00,0.00,1,0.045135505015534857,0.045135505015534857,0.045135505015534857,1,0.045135505015534857,0.045135505015534857
0x922f65030261dd8402db30c0579f61b01a3e9624,2889.80,2889.80,1,0.024939803932883097,0.069617513616084439,0.047278658774483770,2,0.094557317548967540,0.094557317548967540
0x51784975a392a8f24d33f81e9d4bc7f7c6155c5f,0.00,0.00,1,0.118449811967823046,0.118449811967823046,0.118449811967823046,1,0.118449811967823046,0.118449811967823046
0xed33259a056f4fb449ffb7b7e2ecb43a9b5685bf,56.10,9705.40,1,0.012436640487221364,2.728486221283170199,0.115468304901225310,174,20.091485052813204959,20.091485052813204959
0x473173ada23be87a4740646b09f9c22d115ce5a0,154.80,154.80,1,0.074151759285246116,0.162344925734813211,0.118248342510029664,2,0.236496685020059327,0.236496685020059327
0x0af9a3a1eb903a6d9d7e48973e57ed3d123eac34,7114.80,7114.80,1,0.069036258286402571,0.091688910452132247,0.080362584369267409,2,0.160725168738534818,0.160725168738534818
0xe5cbdb890ec4b7ab46fa51cd6bdfc47d7a90813b,0.00,0.00,1,0.053560652141017330,0.053560652141017330,0.053560652141017330,1,0.053560652141017330,0.053560652141017330
0xeb8bc42eda3c62f288941a468d5cab9d294b772e,4238.00,8476.00,1,0.093165360519584406,0.243056780161405528,0.147123717655272185,3,0.441371152965816582,0.441371152965816582
0x00ecc96508d299fa8d228d569d8582980c1bc75e,3168.53,9505.60,1,0.082051511320912277,0.238871362081475913,0.193264037126172294,4,0.773056148504689178,0.773056148504689178
0xb7ab7c2236768182f2ec3616c3068441169bacae,0.00,0.00,1,0.678341165243395383,0.678341165243395383,0.678341165243395383,1,0.678341165243395383,0.678341165243395383
0x4bf43b0e4e827b83d57515d27ed6fd6b3f9ce6c8,0.00,0.00,1,2.112338702624904307,2.112338702624904307,2.112338702624904307,1,2.112338702624904307,2.112338702624904307
0x13b1e9948d67ce944ab7e3116c65d114f6264a4f,0.00,0.00,1,0.531359676846905105,0.531359676846905105,0.531359676846905105,1,0.531359676846905105,0.531359676846905105
0x06004b6cb15e645ff7e39321941d38be025af3a4,1839.20,5517.60,1,0.043473290198866830,0.443309621651437447,0.172424859781730389,4,0.689699439126921554,0.689699439126921554
0xbb3afde35eb9f5feb5377485a3bd18a3eb0fe248,421.71,9277.60,1,0.030052235775656629,3.182772113454455987,0.359775148491770280,23,8.274828415310716778,8.274828415310716778
0x04f42d7b12de8b4b3c5995d0ecfe50c2e62f8f26,572.40,572.40,1,0.062927992842250771,0.084023303763440582,0.073475648302845670,2,0.146951296605691339,0.146951296605691339
0x55dc84d342c16d811023709a92fb35557c1a75ab,2773.73,8321.20,1,0.035000642672815815,0.061393773393409505,0.048960986420631375,4,0.195843945682525500,0.195843945682525500
0xf17d119effa0dcbe24d3fa346860be851150358f,1123.92,8991.40,1,0.033158822171344922,0.173037286305771809,0.062832444460598033,9,0.565492000145382256,0.565492000145382256
0x4d373fd6aa7e50d9d4d63c1cc0e7958b490aec8e,3750.80,7501.60,1,0.053585565207280528,0.105032015723015459,0.070932592614388612,3,0.212797777843165836,0.212797777843165836
0xc78e788f74d226b22fd46b55e10ac58f96d4ad9b,0.00,0.00,1,0.488220858156142579,0.488220858156142579,0.488220858156142579,1,0.488220858156142579,0.488220858156142579
0x08c33b6cc319cff37f2429cebdcc98ad37fecbaf,4412.20,8824.40,1,0.081807026593068516,0.285556449973126458,0.185114574312290864,3,0.555343722936872619,0.555343722936872619
0x4d17676309cb16fa991e6ae43181d08203b781f8,633.60,8870.40,1,0.016563990768706065,0.499100325184409110,0.109388576935797122,15,1.640828654036956769,1.640828654036956769
0x6b60f904f6194f5473009dd47d54c4ca8e1e3809,0.00,0.00,1,0.208312765743117162,0.208312765743117162,0.208312765743117162,1,0.208312765743117162,0.208312765743117162
0xa0b319a07521c43c4961a1a76977a5ccd46c3122,586.26,9380.20,1,0.019347009479448250,0.322539257935909263,0.091852182631504423,17,1.561487104735575171,1.561487104735575171
0xbc3f349cb562ef987f5a6def2acd2e149ea41bf0,1183.40,1183.40,1,0.049127291076370101,0.264826490395412117,0.156976890735891106,2,0.313953781471782212,0.313953781471782212
0xcd080679f37875cec538cf3415da3c305aabf24c,853.45,9388.00,1,0.034351772189603016,0.356402636288236818,0.115605384937960340,12,1.387264619255524023,1.387264619255524023
0xa9d520ac5e1b0f29501a043540cf4a5b7d750b10,0.00,0.00,1,0.111585123247192844,0.111585123247192844,0.111585123247192844,1,0.111585123247192844,0.111585123247192844
0x8593eb96ff01488a0cdc74ace1f12f18c60781f7,1356.76,6783.80,1,0.046015969117024075,0.093137390197860978,0.071891765240695626,6,0.431350591444173759,0.431350591444173759
0xd60ee90efa4f29b3226a17e5720029c2c977f795,3002.40,3002.40,1,0.058137488590972355,0.095625496348006378,0.076881492469489360,2,0.153762984938978720,0.153762984938978720
0xfb1ed50f2f2ef7f2a192e46212a1ac5d39a48e1a,0.00,0.00,1,0.149914510405746521,0.149914510405746521,0.149914510405746521,1,0.149914510405746521,0.149914510405746521
0x6ad39621e756e2dfd0e8e776746278d39752f8bc,0.00,0.00,1,0.067361675908359314,0.067361675908359314,0.067361675908359314,1,0.067361675908359314,0.067361675908359314
0x328973ce1433d7593191271f75a428af55c6527e,2989.80,2989.80,1,0.024547318343672943,0.078324486428221235,0.051435902385947085,2,0.102871804771894171,0.102871804771894171
0x765bb86b4465240d475ae1e9607bde8538d1bb53,1733.84,8669.20,1,0.023191412318081615,0.114452439953385124,0.057022862711535588,6,0.342137176269213528,0.342137176269213528
0x0a5c4a422ed78baec4c031e010ebcc36d5f15ee9,0.00,0.00,1,0.154768467012860844,0.154768467012860844,0.154768467012860844,1,0.154768467012860844,0.154768467012860844
0xf56eb8280970451b109f823963008f033eaa1ca2,0.00,0.00,1,0.049354577563333862,0.049354577563333862,0.049354577563333862,1,0.049354577563333862,0.049354577563333862
0x7421df67c10164d861442ae05326b23d6f4ea445,686.40,686.40,1,0.036277256984960600,0.144420126384998626,0.090348691684979610,2,0.180697383369959219,0.180697383369959219
0xfe31320faf8da1492eadf8deb79bd264d7cf2141,9104.80,9104.80,1,0.111714627079288156,0.161013666440210312,0.136364146759749227,2,0.272728293519498455,0.272728293519498455
0x0b83f46f3abd6cc2e18ef6bbb248d9dc75ebcb4d,0.00,0.00,1,0.068552937609107356,0.068552937609107356,0.068552937609107356,1,0.068552937609107356,0.068552937609107356
0xbecd74ea601c47d0a0e0ba941c6d762e618e2cb5,0.00,0.00,1,0.051604519730399312,0.051604519730399312,0.051604519730399312,1,0.051604519730399312,0.051604519730399312
0xb55b27cca633a73108893985350bc26b8a00c43a,1868.40,1868.40,1,0.049387830447302827,0.052823458126233222,0.051105644286768025,2,0.102211288573536049,0.102211288573536049
0x9326592cb55ab157ec67f48885f5e44b2fdb2b3e,0.00,0.00,1,0.284220626272640664,0.284220626272640664,0.284220626272640664,1,0.284220626272640664,0.284220626272640664
0x87d92cb7d006f82ea05c70d20b2fcce501a8c1b0,0.00,0.00,1,0.043087276658183939,0.043087276658183939,0.043087276658183939,1,0.043087276658183939,0.043087276658183939
0x39df464cb50ace9a7dc4dee15e632ed0697273a8,0.00,0.00,1,0.046148936118461714,0.046148936118461714,0.046148936118461714,1,0.046148936118461714,0.046148936118461714
0x76eda9decedb0eafaf2d300d240678489751b0db,6373.00,6373.00,1,0.024733311563374816,0.158497074700654689,0.091615193132014758,2,0.183230386264029516,0.183230386264029516
0xc42f80913b33ba0b6002f3b5b8ad335ed9a137e3,1210.17,8471.20,1,0.021060613315169421,0.211315916935915588,0.075934453436140623,8,0.607475627489124981,0.607475627489124981
0x8697396721ffbbb8f98fc4e0051ba2ce101904fe,4346.80,8693.60,1,0.027382485917887302,0.082681418774089147,0.057341104153233506,3,0.172023312459700511,0.172023312459700511
0xb4df904be13a1f0f48ebe358d1d8b6c01b3f1a3f,7026.60,7026.60,1,0.068327783798195610,0.314330383474591468,0.191329083636393532,2,0.382658167272787064,0.382658167272787064
0x520260ff5ba6e96c1315a939cf846eb8f1ec0bcb,0.00,0.00,1,0.067147971644737223,0.067147971644737223,0.067147971644737223,1,0.067147971644737223,0.067147971644737223
0xddaafe47348360b200284c4fc62174f5e5be229c,1246.00,1246.00,1,0.051901073205797378,0.079074023380653599,0.065487548293225492,2,0.130975096586450984,0.130975096586450984
0x70eb4005510c109d71b30056e710b6c7450fa6ad,3631.10,7262.20,1,0.025805659210771069,0.057632231426982101,0.039827441407302371,3,0.119482324221907105,0.119482324221907105
0x39b518695d90cc20f131bbbe9d320e7529501bd4,0.00,0.00,1,0.013952336161397110,0.013952336161397110,0.013952336161397110,1,0.013952336161397110,0.013952336161397110
0x0206c3418b0504b8413f61ec5af57d3cac814e21,5455.80,5455.80,1,0.039772051240156307,0.062965404487050458,0.051368727863603386,2,0.102737455727206772,0.102737455727206772
0x951ef9b24176682d0968cfb112aa004994e27f0c,0.00,0.00,1,0.060720161170413747,0.060720161170413747,0.060720161170413747,1,0.060720161170413747,0.060720161170413747
0xedc7ec654e305a38ffff3cc3fcb2bd0e7341d64a,382.90,8423.80,1,0.024618449608546630,0.215562622670661952,0.092345306180080938,23,2.123942042141861553,2.123942042141861553
0xdf40b417a673e6f97ccc2d01018cd1c9b3ba9192,0.00,0.00,1,0.039940012270611662,0.039940012270611662,0.039940012270611662,1,0.039940012270611662,0.039940012270611662
0xb5230ebe5b1a9299a5c44f459ed2e8eb7496f581,2203.00,2203.00,1,0.049452790902649695,0.195915959068874240,0.122684374985761971,2,0.245368749971523942,0.245368749971523942
0xee2826453a4fd5afeb7ceffeef3ffa2320081268,3814.70,7629.40,1,0.031760502127555330,0.219129446332446687,0.105804626724115280,3,0.317413880172345841,0.317413880172345841
0x4a8ac9badfcc384d8bd1640f3fa1b6f549de38c1,2396.87,7190.60,1,0.029181749801809605,0.206206786177668105,0.082260539366079508,4,0.329042157464318030,0.329042157464318030
0x61fb00fe7195b95ae31deaae6ee38ed2c1f2e9ff,1855.20,1855.20,1,0.053672884681805054,0.111645420306609761,0.082659152494207411,2,0.165318304988414821,0.165318304988414821
0x7f396ef9f10c7beb11d01f2ea4a99a5787993474,2594.60,5189.20,1,0.035996765685638546,0.074145697838295610,0.056963458407955171,3,0.170890375223865520,0.170890375223865520
0x50b73ca100ab7952993255dcb69d80209c8051c5,882.67,7944.00,1,0.028195752522130767,1.282223750096385340,0.196880351680506133,10,1.968803516805061271,1.968803516805061271
0xabdf6c3d95e38b48a6112ccdb35989e9c239587e,0.00,0.00,1,0.028096243279534281,0.028096243279534281,0.028096243279534281,1,0.028096243279534281,0.028096243279534281
0x2112bb05f70898cd022c5a1452a78a1bf79df5d8,2717.20,8151.60,1,0.023139061624653862,1.056648787327016503,0.290861914711392888,4,1.163447658845571553,1.163447658845571553
0x033ac7a6415fbb3ab100e6c342ee1a8a0702145e,0.00,0.00,1,0.036905875216733323,0.036905875216733323,0.036905875216733323,1,0.036905875216733323,0.036905875216733323
0x9c83e16aecc28521ea6a6b25dded1b043eee96db,0.00,0.00,1,0.031226698991212817,0.031226698991212817,0.031226698991212817,1,0.031226698991212817,0.031226698991212817
0x95c5e81a1684f73df486ca9d601c0118e4a59c48,3165.40,6330.80,1,0.065162813174455492,0.163945970025632715,0.125954330368522577,3,0.377862991105567758,0.377862991105567758
0x062337b43926947962d33c89a980ffb839d33dec,0.00,0.00,1,0.046077127197986782,0.046077127197986782,0.046077127197986782,1,0.046077127197986782,0.046077127197986782
0x4d8a40d1838f20b87b6a00a54721fd83eb2ddd3a,0.00,0.00,1,0.022326779194597933,0.022326779194597933,0.022326779194597933,1,0.022326779194597933,0.022326779194597933
0x13ad787d1f74302c6301ccf725b8688599b06da0,599.26,8389.60,1,0.011074513127710253,0.517503105436828870,0.118894768007364621,15,1.783421520110469283,1.783421520110469283
0x037ddbadb05c024da4f2611a3d453ecfd0b5249f,0.00,0.00,1,0.036000622139058885,0.036000622139058885,0.036000622139058885,1,0.036000622139058885,0.036000622139058885
0x913674a2840019dfe8dacc219de0804b2623bb48,0.00,0.00,1,0.026101911695325008,0.026101911695325008,0.026101911695325008,1,0.026101911695325008,0.026101911695325008
0x064eb879d95eb6785de34e2758949609b1d870cb,934.98,8414.80,1,0.028465784370017094,0.601230982613076392,0.178383688833781362,10,1.783836888337813731,1.783836888337813731
0xb8bbf621b1cc4af2bd6d28b6d9b22284bd113bda,0.00,0.00,1,0.128289375633395347,0.128289375633395347,0.128289375633395347,1,0.128289375633395347,0.128289375633395347
0xa1bb4c2496a4936ac0e9a6a0579be8e9bccaa4d9,2337.13,7011.40,1,0.063450044669888822,0.692704128142527020,0.236994432271885630,4,0.947977729087542520,0.947977729087542520
0xc0fd67ef6b02b9d79a36da4af5c1e7603ad6e1d0,1914.95,7659.80,1,0.072648583176615877,0.593716523482601177,0.246336572977102236,5,1.231682864885511153,1.231682864885511153
0x29f94b27fe0b410e4546b6021e4044ff985dc252,0.00,0.00,1,0.043194972711593421,0.043194972711593421,0.043194972711593421,1,0.043194972711593421,0.043194972711593421
0x365b6abe570328d6ae20e13e3f0ecc2be0a0543a,0.00,0.00,1,0.051559046974169249,0.051559046974169249,0.051559046974169249,1,0.051559046974169249,0.051559046974169249
0xad50bed2786fb672ef7f41e8e97889318e054cbc,0.00,0.00,1,0.080949579914623870,0.080949579914623870,0.080949579914623870,1,0.080949579914623870,0.080949579914623870
0x562ab7dca86f8947f5b066a663d83452954a71a2,1468.80,1468.80,1,0.078644944090667343,0.171090770609645754,0.124867857350156541,2,0.249735714700313083,0.249735714700313083
0xfcba7d7e3745544da956120dc9a04dcbc1a1e3e3,0.00,0.00,1,0.103070475876599899,0.103070475876599899,0.103070475876599899,1,0.103070475876599899,0.103070475876599899
0xb064a866598c099193f0eb87af4f64bc1465bf3e,1461.80,2923.60,1,0.038576803857198014,0.061237447491759439,0.051528345898409829,3,0.154585037695229494,0.154585037695229494
0xd83da1d73cfa6759fd1fbf185c9b0b7a19866759,0.00,0.00,1,0.070828211104024610,0.070828211104024610,0.070828211104024610,1,0.070828211104024610,0.070828211104024610
0x707ac73ba3d699f235a933a11e81eaaa299cf941,7466.40,7466.40,1,0.030731378836038718,0.165081105455901267,0.097906242145969991,2,0.195812484291939981,0.195812484291939981
0x5a18cd87482cd5c2eb9d77544f7cb01a2b881c92,0.00,0.00,1,0.041798393762231281,0.041798393762231281,0.041798393762231281,1,0.041798393762231281,0.041798393762231281
0xfeec4aa08ec708ba89910221f6d2531ed8c9c452,0.00,0.00,1,0.270268885651495150,0.270268885651495150,0.270268885651495150,1,0.270268885651495150,0.270268885651495150
0x6106286527072c05d61d6d4520bf86f4af2f4760,0.00,0.00,1,0.098475424107941287,0.098475424107941287,0.098475424107941287,1,0.098475424107941287,0.098475424107941287
0x77e038c29b47bb4315f59c6074e9b76ab7291d3c,0.00,0.00,1,0.070422272127992264,0.070422272127992264,0.070422272127992264,1,0.070422272127992264,0.070422272127992264
0x7142ef89106a38968a40d2a255a303b02066ede5,5771.00,5771.00,1,0.085212313824791178,0.180118702880934234,0.132665508352862699,2,0.265331016705725398,0.265331016705725398
0x7cc4ca754afce7d1c5e4d3ef3f684e818e85d004,0.00,0.00,1,0.054437998795870850,0.054437998795870850,0.054437998795870850,1,0.054437998795870850,0.054437998795870850
0xa34e06927bc41a9305be73d0779b4f38b7a1adb3,2889.60,2889.60,1,0.041786523454053072,0.099179959506700485,0.070483241480376782,2,0.140966482960753564,0.140966482960753564
0x029b4b31967ce1d1814ddff5a8a55c6a8eff7a70,0.00,0.00,1,0.121090209470177887,0.121090209470177887,0.121090209470177887,1,0.121090209470177887,0.121090209470177887
0x25914e5381678fdb960c7d37e5d9948507e51fd7,1618.13,4854.40,1,0.031659804482269099,0.158562320461336281,0.071112501501096381,4,0.284450006004385525,0.284450006004385525
0xb97a07896c93511bef79142956c6262dd2943ca4,0.00,0.00,1,0.106713676023377294,0.106713676023377294,0.106713676023377294,1,0.106713676023377294,0.106713676023377294
0x979c249520d7e2e7e79be9bece7653b9c011a3a9,0.00,0.00,1,0.063134263408322927,0.063134263408322927,0.063134263408322927,1,0.063134263408322927,0.063134263408322927
0xb59e3b7d35c7e28df05d5c0029730e94db6f56ef,0.00,0.00,1,0.143749648488313897,0.143749648488313897,0.143749648488313897,1,0.143749648488313897,0.143749648488313897
